"S No.",Year,State,Industry,Count,"Last Update"
383,2023,Jharkhand,"Finance Technology",4,"09-04-2023 04:00:03"
384,2023,Jharkhand,"Food & Beverages",6,"09-04-2023 04:00:03"
385,2023,Jharkhand,"Green Technology",1,"09-04-2023 04:00:03"
386,2023,Jharkhand,"Healthcare & Lifesciences",7,"09-04-2023 04:00:03"
387,2023,Jharkhand,"Human Resources",3,"09-04-2023 04:00:03"
388,2023,Jharkhand,"IT Services",7,"09-04-2023 04:00:03"
389,2023,Jharkhand,Logistics,1,"09-04-2023 04:00:03"
390,2023,Jharkhand,Marketing,3,"09-04-2023 04:00:03"
391,2023,Jharkhand,"Media & Entertainment",1,"09-04-2023 04:00:03"
392,2023,Jharkhand,"Other Specialty Retailers",1,"09-04-2023 04:00:03"
393,2023,Jharkhand,Others,7,"09-04-2023 04:00:03"
394,2023,Jharkhand,"Professional & Commercial Services",5,"09-04-2023 04:00:03"
395,2023,Jharkhand,"Renewable Energy",6,"09-04-2023 04:00:03"
396,2023,Jharkhand,Retail,3,"09-04-2023 04:00:03"
397,2023,Jharkhand,Safety,1,"09-04-2023 04:00:03"
398,2023,Jharkhand,"Security Solutions",4,"09-04-2023 04:00:03"
399,2023,Jharkhand,Sports,2,"09-04-2023 04:00:03"
400,2023,Jharkhand,"Technology Hardware",2,"09-04-2023 04:00:03"
401,2023,Jharkhand,"Travel & Tourism",1,"09-04-2023 04:00:03"
402,2023,Karnataka,Advertising,6,"09-04-2023 04:00:03"
403,2023,Karnataka,"Aeronautics Aerospace & Defence",16,"09-04-2023 04:00:03"
404,2023,Karnataka,Agriculture,49,"09-04-2023 04:00:03"
405,2023,Karnataka,AI,13,"09-04-2023 04:00:03"
406,2023,Karnataka,"Airport Operations",1,"09-04-2023 04:00:03"
407,2023,Karnataka,Analytics,5,"09-04-2023 04:00:03"
408,2023,Karnataka,"AR VR (Augmented + Virtual Reality)",4,"09-04-2023 04:00:03"
409,2023,Karnataka,"Architecture Interior Design",8,"09-04-2023 04:00:03"
410,2023,Karnataka,"Art & Photography",4,"09-04-2023 04:00:03"
411,2023,Karnataka,Automotive,19,"09-04-2023 04:00:03"
412,2023,Karnataka,Biotechnology,7,"09-04-2023 04:00:03"
413,2023,Karnataka,Chemicals,3,"09-04-2023 04:00:03"
414,2023,Karnataka,"Computer Vision",2,"09-04-2023 04:00:03"
415,2023,Karnataka,Construction,38,"09-04-2023 04:00:03"
416,2023,Karnataka,"Dating Matrimonial",2,"09-04-2023 04:00:03"
417,2023,Karnataka,Design,6,"09-04-2023 04:00:03"
418,2023,Karnataka,Education,40,"09-04-2023 04:00:03"
419,2023,Karnataka,"Enterprise Software",20,"09-04-2023 04:00:03"
420,2023,Karnataka,Events,5,"09-04-2023 04:00:03"
421,2023,Karnataka,Fashion,20,"09-04-2023 04:00:03"
422,2023,Karnataka,"Finance Technology",35,"09-04-2023 04:00:03"
423,2023,Karnataka,"Food & Beverages",51,"09-04-2023 04:00:03"
424,2023,Karnataka,"Green Technology",13,"09-04-2023 04:00:03"
425,2023,Karnataka,"Healthcare & Lifesciences",71,"09-04-2023 04:00:03"
426,2023,Karnataka,"House-Hold Services",2,"09-04-2023 04:00:03"
427,2023,Karnataka,"Human Resources",11,"09-04-2023 04:00:03"
428,2023,Karnataka,"Indic Language Startups",1,"09-04-2023 04:00:03"
429,2023,Karnataka,"Internet of Things",6,"09-04-2023 04:00:03"
430,2023,Karnataka,"IT Services",115,"09-04-2023 04:00:03"
431,2023,Karnataka,Logistics,8,"09-04-2023 04:00:03"
432,2023,Karnataka,Marketing,14,"09-04-2023 04:00:03"
433,2023,Karnataka,"Media & Entertainment",8,"09-04-2023 04:00:03"
434,2023,Karnataka,Nanotechnology,2,"09-04-2023 04:00:03"
435,2023,Karnataka,"Non- Renewable Energy",5,"09-04-2023 04:00:03"
436,2023,Karnataka,"Other Specialty Retailers",7,"09-04-2023 04:00:03"
437,2023,Karnataka,Others,22,"09-04-2023 04:00:03"
438,2023,Karnataka,"Pets & Animals",5,"09-04-2023 04:00:03"
439,2023,Karnataka,"Professional & Commercial Services",22,"09-04-2023 04:00:03"
440,2023,Karnataka,"Real Estate",14,"09-04-2023 04:00:03"
441,2023,Karnataka,"Renewable Energy",22,"09-04-2023 04:00:03"
442,2023,Karnataka,Retail,28,"09-04-2023 04:00:03"
443,2023,Karnataka,Robotics,2,"09-04-2023 04:00:03"
444,2023,Karnataka,Safety,3,"09-04-2023 04:00:03"
445,2023,Karnataka,"Security Solutions",7,"09-04-2023 04:00:03"
446,2023,Karnataka,"Social Impact",4,"09-04-2023 04:00:03"
447,2023,Karnataka,"Social Network",5,"09-04-2023 04:00:03"
448,2023,Karnataka,Sports,2,"09-04-2023 04:00:03"
449,2023,Karnataka,"Technology Hardware",31,"09-04-2023 04:00:03"
450,2023,Karnataka,"Telecommunication & Networking",9,"09-04-2023 04:00:03"
451,2023,Karnataka,"Textiles & Apparel",9,"09-04-2023 04:00:03"
452,2023,Karnataka,"Toys and Games",7,"09-04-2023 04:00:03"
453,2023,Karnataka,"Transportation & Storage",10,"09-04-2023 04:00:03"
454,2023,Karnataka,"Travel & Tourism",15,"09-04-2023 04:00:03"
455,2023,Karnataka,"Waste Management",10,"09-04-2023 04:00:03"
456,2023,Kerala,Advertising,3,"09-04-2023 04:00:03"
457,2023,Kerala,"Aeronautics Aerospace & Defence",3,"09-04-2023 04:00:03"
458,2023,Kerala,Agriculture,12,"09-04-2023 04:00:03"
459,2023,Kerala,AI,5,"09-04-2023 04:00:03"
460,2023,Kerala,Analytics,2,"09-04-2023 04:00:03"
461,2023,Kerala,Animation,2,"09-04-2023 04:00:03"
462,2023,Kerala,"AR VR (Augmented + Virtual Reality)",2,"09-04-2023 04:00:03"
463,2023,Kerala,"Architecture Interior Design",3,"09-04-2023 04:00:03"
464,2023,Kerala,"Art & Photography",3,"09-04-2023 04:00:03"
465,2023,Kerala,Automotive,7,"09-04-2023 04:00:03"
466,2023,Kerala,Biotechnology,2,"09-04-2023 04:00:03"
467,2023,Kerala,Chemicals,2,"09-04-2023 04:00:03"
468,2023,Kerala,"Computer Vision",1,"09-04-2023 04:00:03"
469,2023,Kerala,Construction,22,"09-04-2023 04:00:03"
470,2023,Kerala,Design,2,"09-04-2023 04:00:03"
471,2023,Kerala,Education,30,"09-04-2023 04:00:03"
472,2023,Kerala,"Enterprise Software",10,"09-04-2023 04:00:03"
473,2023,Kerala,Events,2,"09-04-2023 04:00:03"
474,2023,Kerala,Fashion,3,"09-04-2023 04:00:03"
475,2023,Kerala,"Finance Technology",12,"09-04-2023 04:00:03"
476,2023,Kerala,"Food & Beverages",19,"09-04-2023 04:00:03"
477,2023,Kerala,"Green Technology",6,"09-04-2023 04:00:03"
478,2023,Kerala,"Healthcare & Lifesciences",32,"09-04-2023 04:00:03"
479,2023,Kerala,"House-Hold Services",3,"09-04-2023 04:00:03"
480,2023,Kerala,"Human Resources",4,"09-04-2023 04:00:03"
481,2023,Kerala,"Indic Language Startups",1,"09-04-2023 04:00:03"
482,2023,Kerala,"Internet of Things",3,"09-04-2023 04:00:03"
483,2023,Kerala,"IT Services",62,"09-04-2023 04:00:03"
484,2023,Kerala,Logistics,2,"09-04-2023 04:00:03"
485,2023,Kerala,Marketing,8,"09-04-2023 04:00:03"
486,2023,Kerala,"Media & Entertainment",7,"09-04-2023 04:00:03"
487,2023,Kerala,Nanotechnology,1,"09-04-2023 04:00:03"
488,2023,Kerala,"Non- Renewable Energy",1,"09-04-2023 04:00:03"
489,2023,Kerala,"Other Specialty Retailers",1,"09-04-2023 04:00:03"
490,2023,Kerala,Others,8,"09-04-2023 04:00:03"
491,2023,Kerala,"Professional & Commercial Services",18,"09-04-2023 04:00:03"
492,2023,Kerala,"Real Estate",2,"09-04-2023 04:00:03"
493,2023,Kerala,"Renewable Energy",5,"09-04-2023 04:00:03"
494,2023,Kerala,Retail,10,"09-04-2023 04:00:03"
495,2023,Kerala,Robotics,4,"09-04-2023 04:00:03"
496,2023,Kerala,Safety,1,"09-04-2023 04:00:03"
497,2023,Kerala,"Security Solutions",2,"09-04-2023 04:00:03"
498,2023,Kerala,"Social Impact",2,"09-04-2023 04:00:03"
499,2023,Kerala,"Social Network",2,"09-04-2023 04:00:03"
500,2023,Kerala,Sports,1,"09-04-2023 04:00:03"
501,2023,Kerala,"Technology Hardware",16,"09-04-2023 04:00:03"
502,2023,Kerala,"Telecommunication & Networking",1,"09-04-2023 04:00:03"
503,2023,Kerala,"Textiles & Apparel",3,"09-04-2023 04:00:03"
504,2023,Kerala,"Toys and Games",3,"09-04-2023 04:00:03"
505,2023,Kerala,"Transportation & Storage",1,"09-04-2023 04:00:03"
506,2023,Kerala,"Travel & Tourism",6,"09-04-2023 04:00:03"
507,2023,Kerala,"Waste Management",6,"09-04-2023 04:00:03"
508,2023,Ladakh,Agriculture,1,"09-04-2023 04:00:03"
509,2023,Ladakh,Construction,1,"09-04-2023 04:00:03"
510,2023,Lakshadweep,"Travel & Tourism",1,"09-04-2023 04:00:03"
511,2023,"Madhya Pradesh",Advertising,1,"09-04-2023 04:00:03"
512,2023,"Madhya Pradesh","Aeronautics Aerospace & Defence",4,"09-04-2023 04:00:03"
513,2023,"Madhya Pradesh",Agriculture,33,"09-04-2023 04:00:03"
514,2023,"Madhya Pradesh",AI,1,"09-04-2023 04:00:03"
515,2023,"Madhya Pradesh",Analytics,2,"09-04-2023 04:00:03"
516,2023,"Madhya Pradesh","Architecture Interior Design",2,"09-04-2023 04:00:03"
517,2023,"Madhya Pradesh","Art & Photography",2,"09-04-2023 04:00:03"
518,2023,"Madhya Pradesh",Automotive,12,"09-04-2023 04:00:03"
519,2023,"Madhya Pradesh",Chemicals,2,"09-04-2023 04:00:03"
520,2023,"Madhya Pradesh",Construction,25,"09-04-2023 04:00:03"
521,2023,"Madhya Pradesh","Dating Matrimonial",1,"09-04-2023 04:00:03"
522,2023,"Madhya Pradesh",Education,20,"09-04-2023 04:00:03"
523,2023,"Madhya Pradesh","Enterprise Software",6,"09-04-2023 04:00:03"
524,2023,"Madhya Pradesh",Fashion,6,"09-04-2023 04:00:03"
525,2023,"Madhya Pradesh","Finance Technology",7,"09-04-2023 04:00:03"
526,2023,"Madhya Pradesh","Food & Beverages",20,"09-04-2023 04:00:03"
527,2023,"Madhya Pradesh","Green Technology",3,"09-04-2023 04:00:03"
528,2023,"Madhya Pradesh","Healthcare & Lifesciences",26,"09-04-2023 04:00:03"
529,2023,"Madhya Pradesh","House-Hold Services",3,"09-04-2023 04:00:03"
530,2023,"Madhya Pradesh","Human Resources",35,"09-04-2023 04:00:03"
531,2023,"Madhya Pradesh","Indic Language Startups",3,"09-04-2023 04:00:03"
532,2023,"Madhya Pradesh","Internet of Things",1,"09-04-2023 04:00:03"
533,2023,"Madhya Pradesh","IT Services",35,"09-04-2023 04:00:03"
534,2023,"Madhya Pradesh",Logistics,3,"09-04-2023 04:00:03"
535,2023,"Madhya Pradesh",Marketing,7,"09-04-2023 04:00:03"
536,2023,"Madhya Pradesh","Media & Entertainment",5,"09-04-2023 04:00:03"
537,2023,"Madhya Pradesh","Non- Renewable Energy",2,"09-04-2023 04:00:03"
538,2023,"Madhya Pradesh","Other Specialty Retailers",4,"09-04-2023 04:00:03"
539,2023,"Madhya Pradesh",Others,10,"09-04-2023 04:00:03"
540,2023,"Madhya Pradesh","Professional & Commercial Services",16,"09-04-2023 04:00:03"
541,2023,"Madhya Pradesh","Real Estate",2,"09-04-2023 04:00:03"
542,2023,"Madhya Pradesh","Renewable Energy",14,"09-04-2023 04:00:03"
543,2023,"Madhya Pradesh",Retail,5,"09-04-2023 04:00:03"
544,2023,"Madhya Pradesh",Safety,1,"09-04-2023 04:00:03"
545,2023,"Madhya Pradesh","Security Solutions",4,"09-04-2023 04:00:03"
546,2023,"Madhya Pradesh","Social Impact",2,"09-04-2023 04:00:03"
547,2023,"Madhya Pradesh","Social Network",1,"09-04-2023 04:00:03"
548,2023,"Madhya Pradesh",Sports,1,"09-04-2023 04:00:03"
549,2023,"Madhya Pradesh","Technology Hardware",6,"09-04-2023 04:00:03"
550,2023,"Madhya Pradesh","Telecommunication & Networking",5,"09-04-2023 04:00:03"
551,2023,"Madhya Pradesh","Textiles & Apparel",3,"09-04-2023 04:00:03"
552,2023,"Madhya Pradesh","Transportation & Storage",2,"09-04-2023 04:00:03"
553,2023,"Madhya Pradesh","Travel & Tourism",4,"09-04-2023 04:00:03"
554,2023,"Madhya Pradesh","Waste Management",5,"09-04-2023 04:00:03"
555,2023,Maharashtra,Advertising,22,"09-04-2023 04:00:03"
556,2023,Maharashtra,"Aeronautics Aerospace & Defence",10,"09-04-2023 04:00:03"
557,2023,Maharashtra,Agriculture,152,"09-04-2023 04:00:03"
558,2023,Maharashtra,AI,11,"09-04-2023 04:00:03"
559,2023,Maharashtra,Analytics,6,"09-04-2023 04:00:03"
560,2023,Maharashtra,Animation,1,"09-04-2023 04:00:03"
561,2023,Maharashtra,"AR VR (Augmented + Virtual Reality)",8,"09-04-2023 04:00:03"
562,2023,Maharashtra,"Architecture Interior Design",10,"09-04-2023 04:00:03"
563,2023,Maharashtra,"Art & Photography",6,"09-04-2023 04:00:03"
564,2023,Maharashtra,Automotive,37,"09-04-2023 04:00:03"
565,2023,Maharashtra,Biotechnology,5,"09-04-2023 04:00:03"
566,2023,Maharashtra,Chemicals,34,"09-04-2023 04:00:03"
567,2023,Maharashtra,"Computer Vision",1,"09-04-2023 04:00:03"
568,2023,Maharashtra,Construction,100,"09-04-2023 04:00:03"
569,2023,Maharashtra,Design,20,"09-04-2023 04:00:03"
570,2023,Maharashtra,Education,66,"09-04-2023 04:00:03"
571,2023,Maharashtra,"Enterprise Software",21,"09-04-2023 04:00:03"
572,2023,Maharashtra,Events,8,"09-04-2023 04:00:03"
573,2023,Maharashtra,Fashion,42,"09-04-2023 04:00:03"
574,2023,Maharashtra,"Finance Technology",53,"09-04-2023 04:00:03"
575,2023,Maharashtra,"Food & Beverages",96,"09-04-2023 04:00:03"
576,2023,Maharashtra,"Green Technology",45,"09-04-2023 04:00:03"
577,2023,Maharashtra,"Healthcare & Lifesciences",164,"09-04-2023 04:00:03"
578,2023,Maharashtra,"House-Hold Services",17,"09-04-2023 04:00:03"
579,2023,Maharashtra,"Human Resources",31,"09-04-2023 04:00:03"
580,2023,Maharashtra,"Indic Language Startups",3,"09-04-2023 04:00:03"
581,2023,Maharashtra,"Internet of Things",13,"09-04-2023 04:00:03"
582,2023,Maharashtra,"IT Services",169,"09-04-2023 04:00:03"
583,2023,Maharashtra,Logistics,12,"09-04-2023 04:00:03"
584,2023,Maharashtra,Marketing,33,"09-04-2023 04:00:03"
585,2023,Maharashtra,"Media & Entertainment",33,"09-04-2023 04:00:03"
586,2023,Maharashtra,Nanotechnology,1,"09-04-2023 04:00:03"
587,2023,Maharashtra,"Non- Renewable Energy",16,"09-04-2023 04:00:03"
588,2023,Maharashtra,"Other Specialty Retailers",7,"09-04-2023 04:00:03"
589,2023,Maharashtra,Others,23,"09-04-2023 04:00:03"
590,2023,Maharashtra,"Pets & Animals",6,"09-04-2023 04:00:03"
591,2023,Maharashtra,"Professional & Commercial Services",88,"09-04-2023 04:00:03"
592,2023,Maharashtra,"Real Estate",23,"09-04-2023 04:00:03"
593,2023,Maharashtra,"Renewable Energy",41,"09-04-2023 04:00:03"
594,2023,Maharashtra,Retail,32,"09-04-2023 04:00:03"
595,2023,Maharashtra,Robotics,3,"09-04-2023 04:00:03"
596,2023,Maharashtra,Safety,4,"09-04-2023 04:00:03"
597,2023,Maharashtra,"Security Solutions",15,"09-04-2023 04:00:03"
598,2023,Maharashtra,"Social Impact",7,"09-04-2023 04:00:03"
599,2023,Maharashtra,"Social Network",7,"09-04-2023 04:00:03"
600,2023,Maharashtra,Sports,9,"09-04-2023 04:00:03"
601,2023,Maharashtra,"Technology Hardware",56,"09-04-2023 04:00:03"
602,2023,Maharashtra,"Telecommunication & Networking",19,"09-04-2023 04:00:03"
603,2023,Maharashtra,"Textiles & Apparel",24,"09-04-2023 04:00:03"
604,2023,Maharashtra,"Toys and Games",11,"09-04-2023 04:00:03"
605,2023,Maharashtra,"Transportation & Storage",28,"09-04-2023 04:00:03"
606,2023,Maharashtra,"Travel & Tourism",22,"09-04-2023 04:00:03"
607,2023,Maharashtra,"Waste Management",18,"09-04-2023 04:00:03"
608,2023,Manipur,Agriculture,2,"09-04-2023 04:00:03"
609,2023,Manipur,Biotechnology,1,"09-04-2023 04:00:03"
610,2023,Manipur,Construction,2,"09-04-2023 04:00:03"
611,2023,Manipur,"Enterprise Software",1,"09-04-2023 04:00:03"
612,2023,Manipur,Fashion,1,"09-04-2023 04:00:03"
613,2023,Manipur,"Healthcare & Lifesciences",2,"09-04-2023 04:00:03"
614,2023,Manipur,"IT Services",3,"09-04-2023 04:00:03"
615,2023,Manipur,"Waste Management",1,"09-04-2023 04:00:03"
616,2023,Meghalaya,Agriculture,1,"09-04-2023 04:00:03"
617,2023,Meghalaya,Construction,1,"09-04-2023 04:00:03"
618,2023,Meghalaya,"Healthcare & Lifesciences",1,"09-04-2023 04:00:03"
619,2023,Meghalaya,Retail,1,"09-04-2023 04:00:03"
620,2023,Meghalaya,"Social Impact",1,"09-04-2023 04:00:03"
621,2023,Meghalaya,"Telecommunication & Networking",1,"09-04-2023 04:00:03"
622,2023,Mizoram,Fashion,1,"09-04-2023 04:00:03"
623,2023,Mizoram,"Food & Beverages",1,"09-04-2023 04:00:03"
624,2023,Mizoram,"Travel & Tourism",1,"09-04-2023 04:00:03"
625,2023,Nagaland,"Art & Photography",1,"09-04-2023 04:00:03"
626,2023,Nagaland,Education,1,"09-04-2023 04:00:03"
627,2023,Nagaland,"Food & Beverages",1,"09-04-2023 04:00:03"
628,2023,Nagaland,"Human Resources",1,"09-04-2023 04:00:03"
629,2023,Nagaland,"IT Services",1,"09-04-2023 04:00:03"
630,2023,Nagaland,"Professional & Commercial Services",2,"09-04-2023 04:00:03"
631,2023,Nagaland,Retail,1,"09-04-2023 04:00:03"
632,2023,Nagaland,"Waste Management",1,"09-04-2023 04:00:03"
633,2023,Odisha,Advertising,5,"09-04-2023 04:00:03"
634,2023,Odisha,"Aeronautics Aerospace & Defence",2,"09-04-2023 04:00:03"
635,2023,Odisha,Agriculture,22,"09-04-2023 04:00:03"
636,2023,Odisha,Analytics,2,"09-04-2023 04:00:03"
637,2023,Odisha,Animation,1,"09-04-2023 04:00:03"
638,2023,Odisha,"AR VR (Augmented + Virtual Reality)",2,"09-04-2023 04:00:03"
639,2023,Odisha,"Architecture Interior Design",1,"09-04-2023 04:00:03"
640,2023,Odisha,"Art & Photography",1,"09-04-2023 04:00:03"
641,2023,Odisha,Automotive,1,"09-04-2023 04:00:03"
642,2023,Odisha,Biotechnology,2,"09-04-2023 04:00:03"
643,2023,Odisha,Chemicals,1,"09-04-2023 04:00:03"
644,2023,Odisha,Construction,21,"09-04-2023 04:00:03"
645,2023,Odisha,Design,1,"09-04-2023 04:00:03"
646,2023,Odisha,Education,8,"09-04-2023 04:00:03"
647,2023,Odisha,"Enterprise Software",1,"09-04-2023 04:00:03"
648,2023,Odisha,Fashion,3,"09-04-2023 04:00:03"
649,2023,Odisha,"Finance Technology",1,"09-04-2023 04:00:03"
650,2023,Odisha,"Food & Beverages",14,"09-04-2023 04:00:03"
651,2023,Odisha,"Green Technology",2,"09-04-2023 04:00:03"
652,2023,Odisha,"Healthcare & Lifesciences",16,"09-04-2023 04:00:03"
653,2023,Odisha,"House-Hold Services",2,"09-04-2023 04:00:03"
654,2023,Odisha,"Human Resources",5,"09-04-2023 04:00:03"
655,2023,Odisha,"IT Services",23,"09-04-2023 04:00:03"
656,2023,Odisha,Logistics,2,"09-04-2023 04:00:03"
657,2023,Odisha,Marketing,5,"09-04-2023 04:00:03"
658,2023,Odisha,"Media & Entertainment",1,"09-04-2023 04:00:03"
659,2023,Odisha,"Non- Renewable Energy",6,"09-04-2023 04:00:03"
660,2023,Odisha,Others,1,"09-04-2023 04:00:03"
661,2023,Odisha,"Professional & Commercial Services",6,"09-04-2023 04:00:03"
662,2023,Odisha,"Real Estate",1,"09-04-2023 04:00:03"
663,2023,Odisha,"Renewable Energy",3,"09-04-2023 04:00:03"
664,2023,Odisha,Retail,1,"09-04-2023 04:00:03"
665,2023,Odisha,"Security Solutions",1,"09-04-2023 04:00:03"
666,2023,Odisha,"Social Impact",1,"09-04-2023 04:00:03"
667,2023,Odisha,"Social Network",2,"09-04-2023 04:00:03"
668,2023,Odisha,"Technology Hardware",3,"09-04-2023 04:00:03"
669,2023,Odisha,"Telecommunication & Networking",2,"09-04-2023 04:00:03"
670,2023,Odisha,"Textiles & Apparel",4,"09-04-2023 04:00:03"
671,2023,Odisha,"Transportation & Storage",2,"09-04-2023 04:00:03"
672,2023,Odisha,"Travel & Tourism",2,"09-04-2023 04:00:03"
673,2023,Puducherry,Automotive,2,"09-04-2023 04:00:03"
674,2023,Puducherry,Chemicals,2,"09-04-2023 04:00:03"
675,2023,Puducherry,"Pets & Animals",1,"09-04-2023 04:00:03"
676,2023,Punjab,"Aeronautics Aerospace & Defence",2,"09-04-2023 04:00:03"
677,2023,Punjab,Agriculture,12,"09-04-2023 04:00:03"
678,2023,Punjab,AI,1,"09-04-2023 04:00:03"
679,2023,Punjab,"Architecture Interior Design",1,"09-04-2023 04:00:03"
680,2023,Punjab,Automotive,8,"09-04-2023 04:00:03"
681,2023,Punjab,Chemicals,2,"09-04-2023 04:00:03"
682,2023,Punjab,"Computer Vision",1,"09-04-2023 04:00:03"
683,2023,Punjab,Construction,6,"09-04-2023 04:00:03"
684,2023,Punjab,Education,5,"09-04-2023 04:00:03"
685,2023,Punjab,Events,1,"09-04-2023 04:00:03"
686,2023,Punjab,Fashion,2,"09-04-2023 04:00:03"
687,2023,Punjab,"Finance Technology",2,"09-04-2023 04:00:03"
688,2023,Punjab,"Food & Beverages",6,"09-04-2023 04:00:03"
689,2023,Punjab,"Green Technology",1,"09-04-2023 04:00:03"
690,2023,Punjab,"Healthcare & Lifesciences",11,"09-04-2023 04:00:03"
691,2023,Punjab,"House-Hold Services",1,"09-04-2023 04:00:03"
692,2023,Punjab,"Human Resources",3,"09-04-2023 04:00:03"
693,2023,Punjab,"Indic Language Startups",1,"09-04-2023 04:00:03"
694,2023,Punjab,"IT Services",14,"09-04-2023 04:00:03"
695,2023,Punjab,Logistics,1,"09-04-2023 04:00:03"
696,2023,Punjab,Marketing,4,"09-04-2023 04:00:03"
697,2023,Punjab,"Media & Entertainment",1,"09-04-2023 04:00:03"
698,2023,Punjab,"Other Specialty Retailers",3,"09-04-2023 04:00:03"
699,2023,Punjab,Others,3,"09-04-2023 04:00:03"
700,2023,Punjab,"Professional & Commercial Services",2,"09-04-2023 04:00:03"
701,2023,Punjab,"Real Estate",2,"09-04-2023 04:00:03"
702,2023,Punjab,"Renewable Energy",3,"09-04-2023 04:00:03"
703,2023,Punjab,"Social Impact",1,"09-04-2023 04:00:03"
704,2023,Punjab,Sports,1,"09-04-2023 04:00:03"
705,2023,Punjab,"Technology Hardware",6,"09-04-2023 04:00:03"
706,2023,Punjab,"Telecommunication & Networking",1,"09-04-2023 04:00:03"
707,2023,Punjab,"Textiles & Apparel",4,"09-04-2023 04:00:03"
708,2023,Punjab,"Travel & Tourism",5,"09-04-2023 04:00:03"
709,2023,Punjab,"Waste Management",3,"09-04-2023 04:00:03"
710,2023,Rajasthan,Advertising,3,"09-04-2023 04:00:03"
711,2023,Rajasthan,"Aeronautics Aerospace & Defence",2,"09-04-2023 04:00:03"
712,2023,Rajasthan,Agriculture,29,"09-04-2023 04:00:03"
713,2023,Rajasthan,AI,6,"09-04-2023 04:00:03"
714,2023,Rajasthan,Analytics,1,"09-04-2023 04:00:03"
715,2023,Rajasthan,"AR VR (Augmented + Virtual Reality)",3,"09-04-2023 04:00:03"
716,2023,Rajasthan,"Architecture Interior Design",1,"09-04-2023 04:00:03"
717,2023,Rajasthan,"Art & Photography",4,"09-04-2023 04:00:03"
718,2023,Rajasthan,Automotive,4,"09-04-2023 04:00:03"
719,2023,Rajasthan,Chemicals,3,"09-04-2023 04:00:03"
720,2023,Rajasthan,Construction,22,"09-04-2023 04:00:03"
721,2023,Rajasthan,Education,27,"09-04-2023 04:00:03"
722,2023,Rajasthan,"Enterprise Software",1,"09-04-2023 04:00:03"
723,2023,Rajasthan,Fashion,9,"09-04-2023 04:00:03"
724,2023,Rajasthan,"Finance Technology",16,"09-04-2023 04:00:03"
725,2023,Rajasthan,"Food & Beverages",32,"09-04-2023 04:00:03"
726,2023,Rajasthan,"Green Technology",8,"09-04-2023 04:00:03"
727,2023,Rajasthan,"Healthcare & Lifesciences",31,"09-04-2023 04:00:03"
728,2023,Rajasthan,"House-Hold Services",2,"09-04-2023 04:00:03"
729,2023,Rajasthan,"Human Resources",7,"09-04-2023 04:00:03"
730,2023,Rajasthan,"Indic Language Startups",3,"09-04-2023 04:00:03"
731,2023,Rajasthan,"Internet of Things",1,"09-04-2023 04:00:03"
732,2023,Rajasthan,"IT Services",46,"09-04-2023 04:00:03"
733,2023,Rajasthan,Logistics,2,"09-04-2023 04:00:03"
734,2023,Rajasthan,Marketing,5,"09-04-2023 04:00:03"
735,2023,Rajasthan,"Media & Entertainment",4,"09-04-2023 04:00:03"
736,2023,Rajasthan,"Non- Renewable Energy",4,"09-04-2023 04:00:03"
737,2023,Rajasthan,"Other Specialty Retailers",6,"09-04-2023 04:00:03"
738,2023,Rajasthan,Others,4,"09-04-2023 04:00:03"
